relation_type,source_id,target_id,direction
synonym,05007208,04147001,forward
synonym,05007401,04045401,forward
synonym,05007401,05139601,forward
synonym,05007401,05099701,forward
antonym,05007501,04033002,forward
antonym,05007501,05004501,forward
antonym,05007501,04030801,forward
antonym,05007501,06723902,forward
antonym,05007501,04034302,forward
antonym,05007501,05017306,forward
synonym,05007501,04031301,forward
synonym,05007501,04029801,forward
synonym,05007501,04031901,forward
synonym,05007501,04031001,forward
varword,05007501,04033601,forward
synonym,05007502,04031501,forward
synonym,05007502,05016701,forward
synonym,05007502,04031002,forward
synonym,05007502,04031302,forward
synonym,05007502,04030301,forward
synonym,05007502,04029802,forward
synonym,05007502,04031902,forward
synonym,05007502,04030702,forward
synonym,05007502,05136001,forward
varword,05007502,04033602,forward
synonym,05007605,03017802,forward
synonym,05007605,04017515,forward
synonym,05007605,07071309,forward
synonym,05007605,09001103,forward
synonym,05007605,05148204,forward
varword,05007605,03014902,forward
hyponym,05007606,06790001,forward
antonym,05007701,06741501,forward
synonym,05007701,05007701,forward
synonym,05007701,06652101,forward
synonym,05007701,06664501,forward
varword,05007701,04086801,forward
antonym,05007702,04086701,forward
antonym,05007702,03050601,forward
antonym,05007702,04086301,forward
antonym,05007702,06741502,forward
synonym,05007702,04004603,forward
synonym,05007702,04086401,forward
synonym,05007702,03050401,forward
synonym,05007702,04085701,forward
synonym,05007702,06770301,forward
synonym,05007702,05007701,forward
synonym,05007702,06664502,forward
synonym,05007702,06652102,forward
synonym,05007702,07027002,forward
varword,05007702,04086802,forward
synonym,05007703,04004604,forward
synonym,05007703,04086402,forward
synonym,05007703,03050402,forward
synonym,05007703,04085702,forward
synonym,05007703,05007701,forward
synonym,05007703,06664503,forward
synonym,05007703,06652103,forward
varword,05007703,04086803,forward
antonym,05007704,04086702,forward
antonym,05007704,03050602,forward
antonym,05007704,04086302,forward
antonym,05007704,06741503,forward
synonym,05007704,04004605,forward
synonym,05007704,04086403,forward
synonym,05007704,03050403,forward
synonym,05007704,04085703,forward
synonym,05007704,06770303,forward
synonym,05007704,05007701,forward
synonym,05007704,06664504,forward
synonym,05007704,06652104,forward
varword,05007704,04086804,forward
synonym,05007801,06673101,forward
has_facet,05007901,0500790101,forward
has_facet,05007901,0500790102,forward
varword,05007901,03018701,forward
varword,05007903,0500800102,forward
variant,05007903,05008001,forward
has_facet,05008001,0500800101,forward
has_facet,05008001,0500800102,forward
synonym,05008101,06551301,forward
synonym,05008101,0500230102,forward
synonym,05008101,07114201,forward
synonym,05008101,05002301,forward
synonym,05008105,05147602,forward
hypernym,05008201,05213501,forward
has_facet,05008401,0500840101,forward
has_facet,05008401,0500840102,forward
has_facet,05008501,0500850101,forward
has_facet,05008501,0500850102,forward
synonym,05008601,04155501,forward
synonym,05008601,04065201,forward
varword,05008601,04061201,forward
antonym,05008701,04060801,forward
has_facet,05008801,0500880101,forward
has_facet,05008801,0500880102,forward
has_facet,05008802,0500880201,forward
has_facet,05008802,0500880202,forward
has_facet,05008901,0500890101,forward
has_facet,05008901,0500890102,forward
varword,05009101,07059001,forward
has_facet,05009501,0500950101,forward
has_facet,05009501,0500950102,forward
synonym,05009501,07053101,forward
synonym,05009501,08067001,forward
synonym,05009501,08052001,forward
varword,05009501,04112601,forward
varword,05009502,04112602,forward
hyponym,05009502,04159901,forward
hypernym,05009502,06579401,forward
varword,05009503,04112603,forward
varword,05009504,04112604,forward
has_facet,05009601,0500960101,forward
has_facet,05009601,0500960102,forward
synonym,05009701,08067601,forward
synonym,05009702,08067602,forward
synonym,05009801,06739604,forward
synonym,05009802,06739605,forward
has_facet,05009901,0500990101,forward
has_facet,05009901,0500990102,forward
antonym,05009902,06757604,forward
synonym,05009902,06739602,forward
synonym,05009902,06023203,forward
synonym,05009903,06023204,forward
nearsynonym,05009904,0704460702,forward
nearsynonym,05009904,0656480602,forward
nearsynonym,05009904,0702160102,forward
nearsynonym,05009904,0601280802,forward
nearsynonym,05009904,0678910102,forward
nearsynonym,05009904,09263601,forward
nearsynonym,05009904,09263701,forward
nearsynonym,05009904,06023201,forward
nearsynonym,05009904,05009904,forward
synonym,05009904,06739603,forward
nearsynonym,05009904,07044607,forward
nearsynonym,05009904,06564806,forward
nearsynonym,05009904,07021601,forward
nearsynonym,05009904,06012808,forward
nearsynonym,05009904,06789101,forward
synonym,05010001,0500890101,forward
synonym,05010001,05008901,forward
synonym,05010302,07025201,forward
has_facet,05010401,0501040101,forward
has_facet,05010401,0501040102,forward
synonym,05010703,052291a6,forward
synonym,05010703,06743411,forward
synonym,05010704,06743408,forward
synonym,05011201,06579601,forward
has_facet,05011401,0501140101,forward
has_facet,05011401,0501140102,forward
synonym,05011501,05011801,forward
synonym,05011801,05011501,forward
synonym,05011803,04040901,forward
synonym,05011803,06791423,forward
synonym,05011803,09002001,forward
varword,05011803,06791419,forward
has_facet,05012301,0501230101,forward
has_facet,05012301,0501230102,forward
has_facet,05012401,0501240101,forward
has_facet,05012401,0501240102,forward
synonym,05012501,03039408,forward
synonym,05012501,06584406,forward
synonym,05012501,07028403,forward
synonym,05012501,09004503,forward
synonym,05012501,06609302,forward
varword,05012501,09002001,forward
varword,05012501,09002101,forward
varword,05012501,06584401,forward
synonym,05012502,07028406,forward
synonym,05012502,06584410,forward
hyponym,05012503,14622701,forward
synonym,05012601,07037003,forward
synonym,05012601,06774301,forward
synonym,05012601,05045104,forward
synonym,05012601,06613001,forward
synonym,05012601,14585901,forward
synonym,05012601,06600901,forward
synonym,05012701,06726001,forward
synonym,05012702,06726002,forward
synonym,05012702,04041601,forward
synonym,05012702,04039602,forward
synonym,05013001,04000101,forward
synonym,05013001,05115701,forward
synonym,05013001,05062301,forward
synonym,05013001,05023602,forward
synonym,05013001,03038102,forward
synonym,05013001,03038002,forward
synonym,05013001,05191902,forward
synonym,05013001,05041404,forward
synonym,05013002,05213101,forward
synonym,05013002,05115702,forward
synonym,05013002,03057602,forward
varword,05013002,04027301,forward
synonym,05013003,05115703,forward
synonym,05013003,04000710,forward
antonym,05013101,05162003,forward
antonym,05013101,05028801,forward
nearsynonym,05013101,05013101,forward
synonym,05013101,05140301,forward
synonym,05013101,06046701,forward
synonym,05013101,06625007,forward
antonym,05013102,05162004,forward
antonym,05013102,05028803,forward
nearsynonym,05013102,05013102,forward
synonym,05013102,05140303,forward
antonym,05013103,05162005,forward
antonym,05013103,05028804,forward
antonym,05013103,07050211,forward
synonym,05013103,05140304,forward
synonym,05013103,04066206,forward
has_facet,05013104,0501310401,forward
has_facet,05013104,0501310402,forward
nearsynonym,05013105,05233507,forward
nearsynonym,05013105,06012301,forward
nearsynonym,05013105,07072307,forward
nearsynonym,05013105,07027901,forward
nearsynonym,05013105,09253501,forward
nearsynonym,05013105,09253601,forward
nearsynonym,05013105,09253701,forward
nearsynonym,05013105,05013105,forward
antonym,05013106,07084701,forward
antonym,05013106,05088707,forward
nearsynonym,05013106,05013106,forward
synonym,05013106,04163603,forward
synonym,05013106,05136401,forward
synonym,05013106,06627401,forward
synonym,05013106,08027301,forward
antonym,05013107,07084702,forward
antonym,05013107,05088708,forward
nearsynonym,05013107,05013107,forward
synonym,05013107,06627402,forward
synonym,05013107,05136402,forward
synonym,05013107,08027302,forward
antonym,05013108,07084703,forward
antonym,05013108,05088709,forward
nearsynonym,05013108,05013108,forward
synonym,05013108,08027303,forward
antonym,05013109,07084705,forward
antonym,05013109,07072805,forward
nearsynonym,05013109,05013109,forward
synonym,05013109,04163602,forward
synonym,05013109,07094804,forward
synonym,05013109,06011401,forward
hypernym,05013109,05186501,forward
antonym,05013110,07084708,forward
nearsynonym,05013110,05013110,forward
antonym,05013111,07084710,forward
antonym,05013111,06744608,forward
antonym,05013111,07056408,forward
antonym,05013111,07056401,forward
nearsynonym,05013111,05013111,forward
synonym,05013111,08027307,forward
synonym,05013201,06636904,forward
varword,05013201,05013801,forward
synonym,05013202,06041104,forward
synonym,05013202,04010502,forward
synonym,05013202,06560202,forward
synonym,05013202,05013802,forward
synonym,05013203,04010506,forward
synonym,05013203,04011801,forward
varword,05013203,05013803,forward
synonym,05013301,03003901,forward
synonym,05013301,05196201,forward
synonym,05013301,05095904,forward
synonym,05013301,05128201,forward
synonym,05013301,05196501,forward
synonym,05013301,06614201,forward
synonym,05013301,06751601,forward
synonym,05013301,08058401,forward
synonym,05013301,05143703,forward
synonym,05013301,04030007,forward
varword,05013301,04032001,forward
varword,05013302,04032002,forward
has_facet,05013303,0501330301,forward
has_facet,05013303,0501330302,forward
varword,05013303,04032003,forward
synonym,05013801,06636904,forward
varword,05013801,05013201,forward
synonym,05013802,04010502,forward
synonym,05013802,06560202,forward
synonym,05013802,06041104,forward
synonym,05013802,05013202,forward
synonym,05013803,04011801,forward
synonym,05013803,04010506,forward
varword,05013803,05013203,forward
varword,05013803,04010502,forward
synonym,05013902,04165301,forward
synonym,05013902,04165401,forward
synonym,05013902,04123501,forward
synonym,05013902,05058401,forward
synonym,05013902,06664309,forward
synonym,05013902,05098111,forward
synonym,05013902,06556902,forward
synonym,05013903,04165302,forward
synonym,05013903,04165402,forward
synonym,05013903,04123502,forward
synonym,05013903,05058402,forward
synonym,05014001,0929090101,forward
synonym,05014001,09291002,forward
synonym,05014001,0707550201,forward
synonym,05014001,0709790101,forward
synonym,05014001,1000860101,forward
synonym,05014001,09301402,forward
synonym,05014001,09229903,forward
varword,05014001,05138802,forward
synonym,05014001,09290901,forward
synonym,05014001,07075502,forward
synonym,05014001,07097901,forward
synonym,05014001,10008601,forward
synonym,05014101,07018001,forward
varword,05015301,04076701,forward
varword,05015401,04077101,forward
varword,05015601,04079001,forward
hypernym,05015801,pwn_07075378N,forward
antonym,05016101,05101901,forward
synonym,05016201,04044701,forward
synonym,05016201,05172202,forward
generic,05016201,pwn_00081925R,forward
varword,05016201,05153301,forward
antonym,05016301,05239302,forward
synonym,05016301,05045002,forward
generic,05016401,pwn_01051298A,forward
nearsynonym,05016601,pwn_00152847A,forward
synonym,05016701,04031501,forward
synonym,05016701,04033602,forward
synonym,05016701,04031002,forward
synonym,05016701,05007502,forward
synonym,05016701,04031302,forward
synonym,05016701,04030301,forward
synonym,05016701,04029802,forward
synonym,05016701,04031902,forward
synonym,05016701,04030702,forward
synonym,05016701,05136001,forward
hypernym,05016701,pwn_00024081R,forward
antonym,05016801,04024101,forward
antonym,05016801,06549001,forward
nearsynonym,05016901,pwn_06363890N,forward
hypernym,05017001,pwn_07127521N,forward
hypernym,05017001,05186501,forward
synonym,05017002,05173101,forward
hypernym,05017002,pwn_07574321N,forward
synonym,05017101,04089601,forward
synonym,05017101,04088001,forward
synonym,05017101,04088201,forward
synonym,05017101,05029401,forward
synonym,05017101,04089001,forward
synonym,05017101,05001602,forward
synonym,05017101,04086901,forward
synonym,05017101,05175201,forward
synonym,05017101,05029201,forward
synonym,05017101,05219701,forward
synonym,05017101,05238701,forward
synonym,05017101,04109201,forward
synonym,05017101,07103201,forward
synonym,05017101,09121503,forward
synonym,05017101,09280201,forward
synonym,05017201,0303020101,forward
generic,05017201,pwn_01798943A,forward
varword,05017201,03030201,forward
antonym,05017301,05223001,forward
antonym,05017301,0928890101,forward
antonym,05017301,09045402,forward
antonym,05017301,0708190101,forward
antonym,05017301,0802300101,forward
synonym,05017301,0676070101,forward
synonym,05017301,07072001,forward
synonym,05017301,1000340101,forward
synonym,05017301,06760701,forward
synonym,05017301,10003401,forward
antonym,05017301,09288901,forward
antonym,05017301,07081901,forward
antonym,05017301,08023001,forward
synonym,05017302,07072006,forward
synonym,05017303,05004401,forward
synonym,05017303,06760706,forward
synonym,05017303,06517327,forward
synonym,05017304,06515501,forward
synonym,05017305,04033104,forward
synonym,05017305,04032202,forward
synonym,05017305,06600702,forward
antonym,05017306,04031001,forward
antonym,05017306,04033601,forward
antonym,05017306,04031301,forward
antonym,05017306,05007501,forward
antonym,05017306,04029801,forward
antonym,05017306,04031901,forward
synonym,05017306,04030801,forward
synonym,05017306,05004501,forward
synonym,05017306,06723902,forward
synonym,05017306,04034302,forward
synonym,05017306,04033002,forward
has_facet,05017401,0501740101,forward
has_facet,05017401,0501740102,forward
hyponym,05017501,04141101,forward
hyponym,05017501,04141901,forward
hyponym,05017501,05174601,forward
hyponym,05017501,04116102,forward
hyponym,05017501,05052101,forward
synonym,05017501,05147401,forward
synonym,05017501,03057601,forward
synonym,05017501,08039101,forward
generic,05017501,pwn_01130277V,forward
synonym,05017602,0507090101,forward
synonym,05017602,07045203,forward
hypernym,05017602,07000202,forward
synonym,05017602,05070901,forward
has_facet,05017801,0501780101,forward
has_facet,05017801,0501780102,forward
antonym,05017802,06504902,forward
antonym,05017802,0660160101,forward
synonym,05017802,08020906,forward
synonym,05017802,06513502,forward
antonym,05017802,06601601,forward
has_facet,05017803,0501780301,forward
